Day,Ad name,Amount spent (USD),Results,Impressions,Link clicks,3-second video plays,Purchases conversion value,Video average play time,Video plays at 75%,Video plays,Preview link,Reporting starts,Reporting ends,Account Name,Creative Type,Hook,Creative Name
2025-08-15,Ad - FLD FB Video 45 - V1 - T2 - P2 - G2,22.03,,541,4.0,90.0,,3.0,8.0,432.0,https://www.facebook.com/?feed_demo_ad=120213842784500204&h=AQBDmHCKMnhf6qUU9D0,2025-08-15,2025-08-15,FLD,Video,1,Video 45
2025-08-15,Ad - FLD FB Video 52 - TT0183 - S1 - V003 - T2 - P3,105.59,4.0,4445,37.0,1420.0,171.26,4.0,86.0,4370.0,https://www.facebook.com/?feed_demo_ad=120215620702010204&h=AQCHAQvz4Nbfbc9XvdY,2025-08-15,2025-08-15,FLD,Video,003,Video 52
2025-08-15,Ad - FLD FB Video 45  - V1 - T2 - P2 - G2 - RE 4,0.21,,4,,1.0,,4.0,,3.0,https://www.facebook.com/?feed_demo_ad=120212664162960204&h=AQBDActLaRDuMl9c2ds,2025-08-15,2025-08-15,FLD,Video,1,Video 45
2025-08-15,Ad - FLD FB Video 26 - S1 - V0 - T2 - G2,13.77,1.0,355,14.0,75.0,102.36,5.0,15.0,269.0,https://www.facebook.com/?feed_demo_ad=120213533245330204&h=AQDpupJuMWlo7ZUTJwY,2025-08-15,2025-08-15,FLD,Video,0,Video 26
2025-08-15,Ad - FLD FB Video 66 - V1,0.47,1.0,9,1.0,2.0,8.65,2.0,,9.0,https://www.facebook.com/?feed_demo_ad=120219939684450204&h=AQBiMvJFU_ISJTETLko,2025-08-15,2025-08-15,FLD,Video,1,Video 66
2025-08-15,Ad - FLD FB Image 16 - V4,130.97,11.0,4274,62.0,,256.51,,,,https://www.facebook.com/?feed_demo_ad=120227228100170204&h=AQBVsTjfmhgQJ_n80cE,2025-08-15,2025-08-15,FLD,Image,4,Image 16
2025-08-15,Ad - FLD FB Video 54 - S1 - V1,1.06,,23,1.0,6.0,,3.0,,15.0,https://www.facebook.com/?feed_demo_ad=120216018788150204&h=AQBRJE6_jWQUG7IoVA4,2025-08-15,2025-08-15,FLD,Video,1,Video 54
2025-08-15,Ad - FLD FB Video 59 - V1,80.76,5.0,3035,23.0,1187.0,81.71,4.0,63.0,2899.0,https://www.facebook.com/?feed_demo_ad=120216976430650204&h=AQB__Uc7k0N8SYPdj_g,2025-08-15,2025-08-15,FLD,Video,1,Video 59
2025-08-15,Ad - FLD FB Image 9 - V1,0.2,,4,,,,,,,https://www.facebook.com/?feed_demo_ad=120226413265350204&h=AQA86lxeFhRbkfoxFKU,2025-08-15,2025-08-15,FLD,Image,1,Image 9
2025-08-15,Ad - FLD FB Video 55 - S1 - V1,27.18,,1581,7.0,276.0,,2.0,26.0,1550.0,https://www.facebook.com/?feed_demo_ad=120216076678810204&h=AQD35YIdMrehE66xLMI,2025-08-15,2025-08-15,FLD,Video,1,Video 55
2025-08-15,Ad - FLD FB Video 55 - S1 - V2,98.14,5.0,5433,31.0,1091.0,51.65,2.0,108.0,5327.0,https://www.facebook.com/?feed_demo_ad=120216076617910204&h=AQD0dDXRQeG_jnwLqig,2025-08-15,2025-08-15,FLD,Video,2,Video 55
2025-08-15,Ad - FLD FB Image 11 - V5,0.01,,1,,,,,,,https://www.facebook.com/?feed_demo_ad=120226413265340204&h=AQCiVYjZ8UnPuB0m7bE,2025-08-15,2025-08-15,FLD,Image,5,Image 11
2025-08-15,Ad - FLD FB Image 15 - V18,21.11,,475,6.0,,,,,,https://www.facebook.com/?feed_demo_ad=120227230508590204&h=AQCs5j8xnwhfom4Drls,2025-08-15,2025-08-15,FLD,Image,18,Image 15
2025-08-15,Ad - FLD FB Video 52 - TT0183 - S1 - V1 - T2 - P3,27.54,,594,8.0,144.0,,3.0,12.0,512.0,https://www.facebook.com/?feed_demo_ad=120215621643480204&h=AQCiPtA3qypbeMEdNjc,2025-08-15,2025-08-15,FLD,Video,1,Video 52
2025-08-15,Ad - FLD FB Image 10 - V1,251.59,6.0,7929,74.0,,135.71,,,,https://www.facebook.com/?feed_demo_ad=120226413265330204&h=AQDHK7JuJCP0k93ppU4,2025-08-15,2025-08-15,FLD,Image,1,Image 10
2025-08-15,Ad - FLD FB Image 14 - V4,0.05,,2,,,,,,,https://www.facebook.com/?feed_demo_ad=120227230508520204&h=AQAOyoTb8wtQI0WnITw,2025-08-15,2025-08-15,FLD,Image,4,Image 14
2025-08-15,Ad - FLD FB Video 44 - V3 - T2 - P3 - G2 - RE 3,11.64,,503,3.0,198.0,,4.0,14.0,486.0,https://www.facebook.com/?feed_demo_ad=120212557729020204&h=AQCpiaqYQkrZU3Z6S-I,2025-08-15,2025-08-15,FLD,Video,3,Video 44
2025-08-15,Ad - FLD FB Video 59 - V1,0.61,,22,1.0,8.0,,4.0,2.0,20.0,https://www.facebook.com/?feed_demo_ad=120216976491820204&h=AQCJCCTEzfnExFwtoME,2025-08-15,2025-08-15,FLD,Video,1,Video 59
2025-08-15,Ad - FLD FB Video 44 - V1 - T2 - P3 - G2,32.41,,1273,9.0,536.0,,4.0,28.0,1237.0,https://www.facebook.com/?feed_demo_ad=120212557729050204&h=AQBgJ9CkWylEAnAAxUQ,2025-08-15,2025-08-15,FLD,Video,1,Video 44
2025-08-15,Ad - FLD FB Video 49 - S1 - V1 - T2 - P3 - G2,3.9,,125,2.0,42.0,,3.0,2.0,122.0,https://www.facebook.com/?feed_demo_ad=120215074906220204&h=AQAcKH5mE8rsW1Xc6UM,2025-08-15,2025-08-15,FLD,Video,1,Video 49
2025-08-15,Ad - FLD FB Image 10 - V1 - WE,84.56,5.0,3369,22.0,,179.14,,,,https://www.facebook.com/?feed_demo_ad=120226410461750204&h=AQBhMxkjPzmqdWbHhV4,2025-08-15,2025-08-15,FLD,Image,1,Image 10
2025-08-15,Ad - FLD FB Image 11 - V5,88.79,4.0,3311,29.0,,43.87,,,,https://www.facebook.com/?feed_demo_ad=120226410648190204&h=AQA66yiVRcy1W288Mwo,2025-08-15,2025-08-15,FLD,Image,5,Image 11
2025-08-15,Ad - FLD FB Video 47 - S1 - V1 - T4 - P2 - G1,0.03,,3,,,,1.0,,2.0,https://www.facebook.com/?feed_demo_ad=120213227820490204&h=AQAYZpXAu66A9uZH36I,2025-08-15,2025-08-15,FLD,Video,1,Video 47
2025-08-15,Ad - FLD FB Video 74 - V1,0.04,,1,,,,1.0,,1.0,https://www.facebook.com/?feed_demo_ad=120224919493180204&h=AQAk9JCwfWoScb0svGw,2025-08-15,2025-08-15,FLD,Video,1,Video 74
2025-08-15,Ad - FLD FB Video 39 - S1 - V3 - T1 - G1,0.63,,17,,3.0,,2.0,,15.0,https://www.facebook.com/?feed_demo_ad=120211982605890204&h=AQCvsghnEszSoWcDX_o,2025-08-15,2025-08-15,FLD,Video,3,Video 39
2025-08-15,Ad - FLD FB Video 31 - S1 - V1 - T1 - G1 - RE 2,27.09,2.0,619,15.0,164.0,56.12,4.0,6.0,508.0,https://www.facebook.com/?feed_demo_ad=120211983004310204&h=AQBEkNIyb0o2klwgWko,2025-08-15,2025-08-15,FLD,Video,1,Video 31
2025-08-15,Ad - FLD FB Video 41 - S1 - V2 - T2 - G2 - RE 4,0.01,,1,,,,3.0,,1.0,https://www.facebook.com/?feed_demo_ad=120212145722020204&h=AQArzrWOU_ni8j0HXDI,2025-08-15,2025-08-15,FLD,Video,2,Video 41
2025-08-15,Ad - FLD FB Video 44 - V2 - T2 - P3 - G2 - RE 3,28.75,3.0,1300,24.0,484.0,23.32,3.0,20.0,1268.0,https://www.facebook.com/?feed_demo_ad=120212557729060204&h=AQCeDB8m3O0sEVhvSY8,2025-08-15,2025-08-15,FLD,Video,2,Video 44
2025-08-15,Ad - FLD FB Video 60 - V1,74.73,1.0,1474,16.0,273.0,5.01,3.0,33.0,1235.0,https://www.facebook.com/?feed_demo_ad=120217163425260204&h=AQDqIvCnI8Qxc_Ck_dQ,2025-08-15,2025-08-15,FLD,Video,1,Video 60
2025-08-15,Ad - FLD FB Video 52 - TT0183 - S1 - V1 - T2 - P3,199.81,10.0,4761,54.0,962.0,226.24,3.0,80.0,3873.0,https://www.facebook.com/?feed_demo_ad=120215620701990204&h=AQDcZuHl2kLMtXwu82U,2025-08-15,2025-08-15,FLD,Video,1,Video 52
2025-08-15,Ad - FLD FB Video 52 - TT0183 - S1 - V1 - T2 - P3 - WE,350.0,7.0,15975,121.0,6879.0,44.65,5.0,441.0,15769.0,https://www.facebook.com/?feed_demo_ad=120215621692610204&h=AQBizIoPFLdiH56E9fw,2025-08-15,2025-08-15,FLD,Video,1,Video 52
2025-08-15,Ad - FLD FB Video 53 - S1 - V1,0.01,,1,,,,2.0,,1.0,https://www.facebook.com/?feed_demo_ad=120215834440330204&h=AQCntA8vCKK-0KgussM,2025-08-15,2025-08-15,FLD,Video,1,Video 53
2025-08-15,Ad - FLD FB Video 53 - S1 - V003,0.04,,1,,1.0,,4.0,,1.0,https://www.facebook.com/?feed_demo_ad=120215834440360204&h=AQD12nQpAAEf-J33ERo,2025-08-15,2025-08-15,FLD,Video,003,Video 53
2025-08-15,Ad - FLD FB Video 53 - S1 - V1,0.06,,4,,,,1.0,,2.0,https://www.facebook.com/?feed_demo_ad=120215834533420204&h=AQAzoKuvq-CpIjvAClE,2025-08-15,2025-08-15,FLD,Video,1,Video 53
2025-08-15,Ad - FLD FB Video 54 - S1 - V003,11.86,1.0,233,4.0,57.0,78.05,3.0,7.0,210.0,https://www.facebook.com/?feed_demo_ad=120216018626370204&h=AQDpJoPLX00thE6yDrs,2025-08-15,2025-08-15,FLD,Video,003,Video 54
2025-08-15,Ad - FLD FB Video 55 - S1 - V003,78.55,3.0,4039,26.0,826.0,111.75,3.0,88.0,3942.0,https://www.facebook.com/?feed_demo_ad=120216076617880204&h=AQDBwmgpxWl-r6u-rsk,2025-08-15,2025-08-15,FLD,Video,003,Video 55
2025-08-15,Ad - FLD FB Video 57 - V1,0.57,,10,,2.0,,3.0,,8.0,https://www.facebook.com/?feed_demo_ad=120216449414560204&h=AQADJ3njDBfGg1pp_d4,2025-08-15,2025-08-15,FLD,Video,1,Video 57
2025-08-15,Ad - FLD FB Video 58 - V1,0.04,,2,,1.0,,2.0,,2.0,https://www.facebook.com/?feed_demo_ad=120216684783050204&h=AQDzcqGO3cq1zKzgz5k,2025-08-15,2025-08-15,FLD,Video,1,Video 58
2025-08-15,Ad - FLD FB Video 74 - V1 - WE,85.85,7.0,2908,27.0,515.0,117.89,2.0,22.0,2437.0,https://www.facebook.com/?feed_demo_ad=120224918972150204&h=AQCKAaJVABaSse3TGdQ,2025-08-15,2025-08-15,FLD,Video,1,Video 74
2025-08-15,Ad - FLD FB Video 60 - V1,95.23,4.0,1690,32.0,357.0,32.91,4.0,62.0,1384.0,https://www.facebook.com/?feed_demo_ad=120217165087250204&h=AQCPrgKs98kIBJgducE,2025-08-15,2025-08-15,FLD,Video,1,Video 60
2025-08-15,Ad - FLD FB Video 63 - V1,55.12,3.0,1793,10.0,338.0,98.75,2.0,13.0,1571.0,https://www.facebook.com/?feed_demo_ad=120218194275950204&h=AQDC68YciyyJfgCGRP8,2025-08-15,2025-08-15,FLD,Video,1,Video 63
2025-08-15,Ad - FLD FB Video 66 - V1,89.68,7.0,1287,34.0,263.0,92.71,4.0,24.0,1053.0,https://www.facebook.com/?feed_demo_ad=120219938849360204&h=AQAQAOl6c93Wl6frVYA,2025-08-15,2025-08-15,FLD,Video,1,Video 66
2025-08-15,Ad - FLD FB Video 70 - V5 - WE,86.58,3.0,2709,19.0,407.0,164.39,2.0,15.0,2000.0,https://www.facebook.com/?feed_demo_ad=120221376699170204&h=AQCfHih6xPqi9cnlinE,2025-08-15,2025-08-15,FLD,Video,5,Video 70
2025-08-15,Ad - FLD FB Video 71 - V1 - WE,57.31,4.0,974,24.0,194.0,22.85,3.0,11.0,789.0,https://www.facebook.com/?feed_demo_ad=120222541466820204&h=AQC6ZLUaR944YnV46gc,2025-08-15,2025-08-15,FLD,Video,1,Video 71
2025-08-15,Ad - FLD FB Video 71 - V5,30.56,,712,7.0,123.0,,3.0,10.0,577.0,https://www.facebook.com/?feed_demo_ad=120222542251830204&h=AQB1d3yQ5GKrGadi_XA,2025-08-15,2025-08-15,FLD,Video,5,Video 71
2025-08-15,Ad - FLD FB Video 72 - V1 - WE,25.41,1.0,612,4.0,70.0,3.55,3.0,3.0,305.0,https://www.facebook.com/?feed_demo_ad=120223508459430204&h=AQCNj5O5UU5sF28d6Dk,2025-08-15,2025-08-15,FLD,Video,1,Video 72
2025-08-15,Ad - FLD FB Video 72 - V2,47.07,2.0,1575,14.0,236.0,54.7,3.0,15.0,1039.0,https://www.facebook.com/?feed_demo_ad=120223509072340204&h=AQCpp_bfsq-eQSBV5FU,2025-08-15,2025-08-15,FLD,Video,2,Video 72
2025-08-15,Ad - FLD FB Video 72 - V5.1,73.8,1.0,1258,63.0,446.0,3.0,8.0,95.0,1091.0,https://www.facebook.com/?feed_demo_ad=120223509478080204&h=AQBMADD7-SrPPZy2nO8,2025-08-15,2025-08-15,FLD,Video,5.1,Video 72
2025-08-15,Ad - FLD FB Video 72 - V1,0.06,,1,,,,1.0,,1.0,https://www.facebook.com/?feed_demo_ad=120223509498890204&h=AQDpx6EVX0zX7XaFJyY,2025-08-15,2025-08-15,FLD,Video,1,Video 72
2025-08-15,Ad - FLD FB Video 73 - V4,85.9,,1912,20.0,330.0,,3.0,24.0,1406.0,https://www.facebook.com/?feed_demo_ad=120224473761860204&h=AQD-zCclhzebcFsmdWI,2025-08-15,2025-08-15,FLD,Video,4,Video 73
2025-08-15,Ad - FLD FB Video 74 - V1 - WE,31.18,,1068,10.0,183.0,,2.0,17.0,916.0,https://www.facebook.com/?feed_demo_ad=120224915994480204&h=AQDNCeIQkhtCASJuyXI,2025-08-15,2025-08-15,FLD,Video,1,Video 74
2025-08-15,Ad - FLD FB Video 74 - V4,24.92,,509,28.0,170.0,,5.0,20.0,416.0,https://www.facebook.com/?feed_demo_ad=120224918634620204&h=AQCe6_OHuOmUAwLXlLI,2025-08-15,2025-08-15,FLD,Video,4,Video 74
2025-08-15,Ad - FLD FB Video 62 - V5,0.01,,1,,,,1.0,,1.0,https://www.facebook.com/?feed_demo_ad=120217651407380204&h=AQBimEzIRgDTuyyQ_1U,2025-08-15,2025-08-15,FLD,Video,5,Video 62
2025-08-15,Ad - FLD FB Video 78 - V4,0.01,,1,,1.0,,12.0,,1.0,https://www.facebook.com/?feed_demo_ad=120230514521330204&h=AQD-WX9xaEkWdt4k_9M,2025-08-15,2025-08-15,FLD,Video,4,Video 78
2025-08-15,Ad - FLD FB Video 59 - V4,15.13,,695,2.0,262.0,,3.0,12.0,677.0,https://www.facebook.com/?feed_demo_ad=120216976461350204&h=AQB45f0LID4XY6vWEaM,2025-08-15,2025-08-15,FLD,Video,4,Video 59
2025-08-15,Ad - FLD FB Video 43 - V2,26.42,,1148,8.0,226.0,,3.0,7.0,841.0,https://www.facebook.com/?feed_demo_ad=120233544559070204&h=AQCfp3o6a2yGtcoBLtc,2025-08-15,2025-08-15,FLD,Video,2,Video 43
2025-08-15,Ad - FLD FB Video 80 - V5,57.33,5.0,917,28.0,207.0,39.65,4.0,25.0,707.0,https://www.facebook.com/?feed_demo_ad=120232273198700204&h=AQBycoFqaK4sdER9fRM,2025-08-15,2025-08-15,FLD,Video,5,Video 80
2025-08-15,Ad - FLD FB Video 80 - V5.1,62.4,4.0,1187,20.0,150.0,16.85,2.0,18.0,914.0,https://www.facebook.com/?feed_demo_ad=120232273297990204&h=AQBVEHq13czQe18tf3I,2025-08-15,2025-08-15,FLD,Video,5.1,Video 80
2025-08-15,Ad - FLD FB Video 81 - V1,88.42,3.0,1597,39.0,258.0,90.04,4.0,36.0,889.0,https://www.facebook.com/?feed_demo_ad=120232859518760204&h=AQBqSmtQ5Ei7hxTPZFM,2025-08-15,2025-08-15,FLD,Video,1,Video 81
2025-08-15,Ad - FLD FB Video 81 - V2,58.96,,1290,12.0,208.0,,4.0,14.0,568.0,https://www.facebook.com/?feed_demo_ad=120232860148140204&h=AQCdCRUYYq9mCvgnuYE,2025-08-15,2025-08-15,FLD,Video,2,Video 81
2025-08-15,Ad - FLD FB Video 81 - V4,31.89,,572,19.0,169.0,,4.0,25.0,478.0,https://www.facebook.com/?feed_demo_ad=120232860851000204&h=AQCTmfLEcLOhy1-VmZs,2025-08-15,2025-08-15,FLD,Video,4,Video 81
2025-08-15,Ad - FLD FB Video 70 - V5,0.02,,1,,,,,,,https://www.facebook.com/?feed_demo_ad=120221376999810204&h=AQDLWq-G6fmbUuYMhvo,2025-08-15,2025-08-15,FLD,Video,5,Video 70
2025-08-15,Ad - FLD FB Video 81 - V4,0.05,,1,,,,1.0,,1.0,https://www.facebook.com/?feed_demo_ad=120232861941840204&h=AQD2ea7rQDE9-VXpirM,2025-08-15,2025-08-15,FLD,Video,4,Video 81
2025-08-15,Ad - FLD FB Image 24 - V4,26.48,,405,5.0,,,,,,https://www.facebook.com/?feed_demo_ad=120232862168810204&h=AQD2x0R-WXeLLb0Vbis,2025-08-15,2025-08-15,FLD,Image,4,Image 24
2025-08-15,Ad - FLD FB Video 43 - V1,49.89,3.0,1645,14.0,245.0,35.41,2.0,17.0,1311.0,https://www.facebook.com/?feed_demo_ad=120233543889860204&h=AQD0jU0ia780xf9M2zc,2025-08-15,2025-08-15,FLD,Video,1,Video 43
2025-08-15,Ad - FLD FB Video 43 - V2,82.9,2.0,2960,25.0,505.0,50.14,2.0,22.0,2134.0,https://www.facebook.com/?feed_demo_ad=120233544128650204&h=AQB6uI26jIcSVf2ySjs,2025-08-15,2025-08-15,FLD,Video,2,Video 43
2025-08-15,Ad - FLD FB Video 43 - V3,40.75,2.0,1026,16.0,171.0,14.8,3.0,24.0,862.0,https://www.facebook.com/?feed_demo_ad=120233544222050204&h=AQACoLmEMI1wUvWoFEg,2025-08-15,2025-08-15,FLD,Video,3,Video 43
2025-08-15,Ad - FLD FB Video 43 - V1,30.67,,997,7.0,126.0,,2.0,8.0,637.0,https://www.facebook.com/?feed_demo_ad=120233544559090204&h=AQAL7WkAJ90T8MkHirE,2025-08-15,2025-08-15,FLD,Video,1,Video 43
2025-08-15,Ad - FLD FB Video 80 - V2,26.58,1.0,526,9.0,124.0,8.0,3.0,11.0,409.0,https://www.facebook.com/?feed_demo_ad=120232272282480204&h=AQAz7EUInhkjtDSz2vA,2025-08-15,2025-08-15,FLD,Video,2,Video 80
2025-08-15,Ad - FLD FB Video 43 - V2,17.63,1.0,543,13.0,139.0,80.25,3.0,7.0,428.0,https://www.facebook.com/?feed_demo_ad=120233544672400204&h=AQASvgqU-J1k8lFit8c,2025-08-15,2025-08-15,FLD,Video,2,Video 43
2025-08-15,Ad - FLD FB Video 43 - V1,24.95,4.0,655,12.0,110.0,88.7,2.0,9.0,556.0,https://www.facebook.com/?feed_demo_ad=120233544672430204&h=AQCYyu9QIXD2or6dYI8,2025-08-15,2025-08-15,FLD,Video,1,Video 43
2025-08-15,Ad - FLD FB Video 43 - V1,13.4,,351,3.0,53.0,,2.0,3.0,290.0,https://www.facebook.com/?feed_demo_ad=120233545648180204&h=AQCVMtgEx3oywXguFfE,2025-08-15,2025-08-15,FLD,Video,1,Video 43
2025-08-15,Ad - FLD FB Video 43 - V2,46.29,1.0,1655,23.0,304.0,6.25,3.0,20.0,1395.0,https://www.facebook.com/?feed_demo_ad=120233545648170204&h=AQDKjKXXuy_C94zYnpM,2025-08-15,2025-08-15,FLD,Video,2,Video 43
2025-08-15,Ad - FLD FB Image 26 - V1,52.1,2.0,1234,15.0,,25.06,,,,https://www.facebook.com/?feed_demo_ad=120233968656490204&h=AQDRM_CV_fpUZoUK5f4,2025-08-15,2025-08-15,FLD,Image,1,Image 26
2025-08-15,Ad - FLD FB Image 29 - V4,72.97,2.0,1417,27.0,,42.45,,,,https://www.facebook.com/?feed_demo_ad=120233968698080204&h=AQA7HbjZBDQUUxgzTA4,2025-08-15,2025-08-15,FLD,Image,4,Image 29
2025-08-15,Ad - FLD FB Image 27 - V21,57.62,6.0,2347,31.0,,40.5,,,,https://www.facebook.com/?feed_demo_ad=120233968673610204&h=AQDI5xeGwmEN9LLDyNE,2025-08-15,2025-08-15,FLD,Image,21,Image 27
2025-08-15,Ad - FLD FB Image 25 - V14,75.74,3.0,1308,31.0,,120.55,,,,https://www.facebook.com/?feed_demo_ad=120233968625430204&h=AQA0x07QL6TnEoTNlkg,2025-08-15,2025-08-15,FLD,Image,14,Image 25
2025-08-15,Ad - FLD FB Image 28 - V4,56.8,2.0,1186,18.0,,69.37,,,,https://www.facebook.com/?feed_demo_ad=120233968684660204&h=AQAwsKPnUgErPX0t0-8,2025-08-15,2025-08-15,FLD,Image,4,Image 28
2025-08-15,Ad - FLD FB Image 28 - V4,61.51,4.0,1315,37.0,,43.3,,,,https://www.facebook.com/?feed_demo_ad=120233968785970204&h=AQAUruqGNtsN8-Psaq4,2025-08-15,2025-08-15,FLD,Image,4,Image 28
2025-08-15,Ad - FLD FB Image 29 - V4,0.74,,9,,,,,,,https://www.facebook.com/?feed_demo_ad=120233968785950204&h=AQB3Aoc7aTdzpPosE9o,2025-08-15,2025-08-15,FLD,Image,4,Image 29
2025-08-15,Ad - FLD FB Image 27 - V21,0.03,,2,,,,,,,https://www.facebook.com/?feed_demo_ad=120233968785980204&h=AQDeBBvChcb02kwvLJY,2025-08-15,2025-08-15,FLD,Image,21,Image 27
2025-08-15,Ad - FLD FB Image 25 - V14,0.11,,2,,,,,,,https://www.facebook.com/?feed_demo_ad=120233968786000204&h=AQA0W0ch9WwCs4Vqp5w,2025-08-15,2025-08-15,FLD,Image,14,Image 25
2025-08-15,Ad - FLD FB Video 80 - V4,62.54,1.0,1182,23.0,257.0,17.25,3.0,16.0,949.0,https://www.facebook.com/?feed_demo_ad=120232272398690204&h=AQBt3VKKbhrhdHefyCM,2025-08-15,2025-08-15,FLD,Video,4,Video 80
2025-08-15,Ad - FLD FB Video 81 - V5,31.75,,554,14.0,49.0,,7.0,15.0,145.0,https://www.facebook.com/?feed_demo_ad=120232861242980204&h=AQDOnsSuTK0gDreq7w8,2025-08-15,2025-08-15,FLD,Video,5,Video 81
2025-08-15,Ad - FLD FB Video 80 - V1,81.72,4.0,1610,16.0,271.0,130.1,2.0,9.0,1359.0,https://www.facebook.com/?feed_demo_ad=120232272175100204&h=AQAjArQry5PEgKzfsBA,2025-08-15,2025-08-15,FLD,Video,1,Video 80
2025-08-15,Ad - FLD FB Video 78 - V2,83.9,2.0,2612,30.0,519.0,52.46,3.0,33.0,2292.0,https://www.facebook.com/?feed_demo_ad=120230513479320204&h=AQD4SFpS2k_2xKf5FjI,2025-08-15,2025-08-15,FLD,Video,2,Video 78
2025-08-15,Ad - FLD FB Video 60 - V1,37.85,2.0,711,9.0,144.0,4.1,3.0,20.0,589.0,https://www.facebook.com/?feed_demo_ad=120217164879990204&h=AQBE9OhPEvOp2izNqec,2025-08-15,2025-08-15,FLD,Video,1,Video 60
2025-08-15,Ad - FLD FB Video 60 - V2,0.08,,2,,1.0,,7.0,,2.0,https://www.facebook.com/?feed_demo_ad=120217164880000204&h=AQDsgdcwRPqRhe_skjE,2025-08-15,2025-08-15,FLD,Video,2,Video 60
2025-08-15,Ad - FLD FB Video 64 - V1 - WE,71.14,4.0,1496,27.0,258.0,39.98,2.0,16.0,1201.0,https://www.facebook.com/?feed_demo_ad=120218523074390204&h=AQCEL9mA8mWxv9rKV8o,2025-08-15,2025-08-15,FLD,Video,1,Video 64
2025-08-15,Ad - FLD FB Video 59 - V2,24.89,,1111,16.0,430.0,,4.0,33.0,1061.0,https://www.facebook.com/?feed_demo_ad=120216976461390204&h=AQAg4JOpFAZ-CnBsR3o,2025-08-15,2025-08-15,FLD,Video,2,Video 59
2025-08-15,Ad - FLD FB Video 79 - V1,0.05,,2,,1.0,,6.0,,1.0,https://www.facebook.com/?feed_demo_ad=120230886175560204&h=AQASt2aIXVy9swMnKbo,2025-08-15,2025-08-15,FLD,Video,1,Video 79
2025-08-15,Ad - FLD FB Video 63 - V1,34.99,1.0,1356,10.0,250.0,24.12,2.0,7.0,1153.0,https://www.facebook.com/?feed_demo_ad=120218194307430204&h=AQDp7dpqBA5omBlftiE,2025-08-15,2025-08-15,FLD,Video,1,Video 63
2025-08-15,Ad - FLD FB Video 75 - V2,27.15,,709,9.0,100.0,,2.0,18.0,497.0,https://www.facebook.com/?feed_demo_ad=120228034337440204&h=AQAtRAni6O-eHeQ0pPo,2025-08-15,2025-08-15,FLD,Video,2,Video 75
2025-08-15,Ad - FLD FB Video 75 - V4,41.43,,747,9.0,156.0,,3.0,42.0,588.0,https://www.facebook.com/?feed_demo_ad=120228034470950204&h=AQC6hySNeg0MhmrV5T0,2025-08-15,2025-08-15,FLD,Video,4,Video 75
2025-08-15,Ad - FLD FB Video 26 - S1 - V0 - T2 - G2 - RE 1,0.33,,12,1.0,2.0,,3.0,,9.0,https://www.facebook.com/?feed_demo_ad=120211962931040204&h=AQBEmAgz-toof01EEc8,2025-08-15,2025-08-15,FLD,Video,0,Video 26
2025-08-15,Ad - FLD FB Video 77 - V1,91.45,5.0,1662,27.0,306.0,143.34,3.0,54.0,1378.0,https://www.facebook.com/?feed_demo_ad=120229770928470204&h=AQBMlSgWjUvyyoYT6Gw,2025-08-15,2025-08-15,FLD,Video,1,Video 77
2025-08-15,Ad - FLD FB Video 77 - V5.1,53.17,2.0,1555,25.0,317.0,8.51,4.0,106.0,1508.0,https://www.facebook.com/?feed_demo_ad=120229772395960204&h=AQAgzuwIGRa7aMjQSJM,2025-08-15,2025-08-15,FLD,Video,5.1,Video 77
2025-08-15,Ad - FLD FB Video 61 - V1,0.09,,2,,,,3.0,,1.0,https://www.facebook.com/?feed_demo_ad=120217366380880204&h=AQBcTS-RTDCQAO6IWOI,2025-08-15,2025-08-15,FLD,Video,1,Video 61
2025-08-15,Ad - FLD FB Video 78 - V4,23.18,,822,6.0,206.0,,3.0,5.0,693.0,https://www.facebook.com/?feed_demo_ad=120230513701610204&h=AQDKKc1nxHfpXRptc60,2025-08-15,2025-08-15,FLD,Video,4,Video 78
2025-08-15,Ad - FLD FB Image 21 - V1,29.42,,1251,15.0,,,,,,https://www.facebook.com/?feed_demo_ad=120230887280470204&h=AQDlMUSZMvqEvm7mt0k,2025-08-15,2025-08-15,FLD,Image,1,Image 21
2025-08-15,Ad - FLD FB Video 78 - V5.1,27.51,1.0,712,18.0,121.0,6.39,3.0,18.0,649.0,https://www.facebook.com/?feed_demo_ad=120230513868380204&h=AQA1IwIwjHIMwoEgwbo,2025-08-15,2025-08-15,FLD,Video,5.1,Video 78
2025-08-15,Ad - FLD FB Video 75 - V1,0.12,,2,,,,2.0,,2.0,https://www.facebook.com/?feed_demo_ad=120228034688370204&h=AQCGBUvT2LwQKzQhKA8,2025-08-15,2025-08-15,FLD,Video,1,Video 75
2025-08-15,Ad - FLD FB Video 47 - S1 - V1 - T4 - P2 - G1,0.28,,8,,2.0,,2.0,,7.0,https://www.facebook.com/?feed_demo_ad=120213227820480204&h=AQC92WEJok1E1EB_xMc,2025-08-15,2025-08-15,FLD,Video,1,Video 47
2025-08-15,Ad - FLD FB Image 21 - V1,89.65,3.0,3451,33.0,,29.2,,,,https://www.facebook.com/?feed_demo_ad=120230887397890204&h=AQB2a4YUILg0_5uCrTQ,2025-08-15,2025-08-15,FLD,Image,1,Image 21
2025-08-15,Ad - FLD FB Video 79 - V1,85.5,5.0,2166,19.0,366.0,169.6,2.0,35.0,1796.0,https://www.facebook.com/?feed_demo_ad=120230885960920204&h=AQAxTOyi9L5V5ipq6u4,2025-08-15,2025-08-15,FLD,Video,1,Video 79
