Day,"Ad name","Amount spent (USD)","Result type",Results,Impressions,"Link clicks","3-second video plays","Purchases conversion value","Video average play time","Video plays at 75%","Video plays","Preview link","Reporting starts","Reporting ends"
2025-08-12,"Ad - FLA FB Image 32",4.57,"Website purchases",2,129,4,,7,,,,https://www.facebook.com/?feed_demo_ad=120232572095310627&h=AQBo-6ITMk50oiYHaAA,2025-08-12,2025-08-12
2025-08-12,"Ad - FLA FB Image 33",2.52,,,270,2,,,,,,https://www.facebook.com/?feed_demo_ad=120232572095320627&h=AQC3wDLBPk8MlnICdM0,2025-08-12,2025-08-12
2025-08-12,"Ad - FLA FB Image 34",1.46,,,205,5,,,,,,https://www.facebook.com/?feed_demo_ad=120232572095330627&h=AQC_H7ESyTwjZHRGEGw,2025-08-12,2025-08-12
2025-08-12,"Ad - FLA FB Image 35",21.88,,,1079,22,,,,,,https://www.facebook.com/?feed_demo_ad=120232571994400627&h=AQCgD4h27cdH2I_Gtkc,2025-08-12,2025-08-12
2025-08-12,"Ad - FLA FB Image 34",14.04,,,728,21,,,,,,https://www.facebook.com/?feed_demo_ad=120232571917450627&h=AQA_1W1ZkqSEu0k7GO8,2025-08-12,2025-08-12
2025-08-12,"Ad - FLA FB Image 33",21.23,"Website purchases",2,1229,40,,63.21,,,,https://www.facebook.com/?feed_demo_ad=120232571818480627&h=AQDLSVqEiR6mzAbJUUE,2025-08-12,2025-08-12
2025-08-12,"Ad - FLA FB Image 32",38.71,"Website purchases",3,1199,43,,60.58,,,,https://www.facebook.com/?feed_demo_ad=120232571747640627&h=AQBbBx2wQQYy2gza918,2025-08-12,2025-08-12
2025-08-12,"Ad - FLA FB Image 31",57.86,"Website purchases",1,1692,48,,20,,,,https://www.facebook.com/?feed_demo_ad=120232571342650627&h=AQBGAkA1hoExdg12Txk,2025-08-12,2025-08-12
2025-08-12,"Ad - FLA FB Video 73 V1.2",2.26,"Website purchases",2,98,9,25,66.45,11,18,60,https://www.facebook.com/?feed_demo_ad=120232089455490627&h=AQDu8gwhbUHourLvxoQ,2025-08-12,2025-08-12
2025-08-12,"Ad - FLA FB Video 73 V2",0.52,,,32,9,16,,20,12,22,https://www.facebook.com/?feed_demo_ad=120232089455440627&h=AQBZkz_50qyJ5IGZyU0,2025-08-12,2025-08-12
2025-08-12,"Ad - FLA FB Video 73 V1.1",0,,,1,,,,,,,https://www.facebook.com/?feed_demo_ad=120232089455500627&h=AQCvY9-d0crDwIHDPgs,2025-08-12,2025-08-12
2025-08-12,"Ad - FLA FB Video 73 V3",1.03,,,75,25,39,,14,32,47,https://www.facebook.com/?feed_demo_ad=120232089455410627&h=AQBnUXdqYCOSObYF0ac,2025-08-12,2025-08-12
2025-08-12,"Ad - FLA FB Video 73 V2",0.01,,,2,1,1,,4,,2,https://www.facebook.com/?feed_demo_ad=120232088622850627&h=AQDJ5_SPtJPAhxjnHL0,2025-08-12,2025-08-12
2025-08-12,"Ad - FLA FB Video 64 V5.1",113.54,"Website purchases",5,5710,160,963,44.68,4,164,5619,https://www.facebook.com/?feed_demo_ad=120229033575960627&h=AQApniKOTnrjr3Omcr8,2025-08-12,2025-08-12
2025-08-12,"Ad - FLA FB Video 60 V5",63.92,"Website purchases",5,3479,45,487,159.07,2,71,3343,https://www.facebook.com/?feed_demo_ad=120229033662730627&h=AQAOB3ffGFje7a9KSf8,2025-08-12,2025-08-12
2025-08-12,"Ad - FLA FB Video 60 V5.1",5.92,,,327,,27,,2,2,320,https://www.facebook.com/?feed_demo_ad=120229033662660627&h=AQAskn8jKz5hvgUhNfg,2025-08-12,2025-08-12
2025-08-12,"Ad - FLA FB Video 64 V5.1",0.13,,,12,,,,1,,6,https://www.facebook.com/?feed_demo_ad=120229033662760627&h=AQAUB66TmWb_xKFvQgo,2025-08-12,2025-08-12
2025-08-12,"Ad - FLA FB Video 60 V2",6.52,,,287,2,37,,2,4,265,https://www.facebook.com/?feed_demo_ad=120229033662690627&h=AQCfmFPjBYTyM1zklI0,2025-08-12,2025-08-12
2025-08-12,"Ad - FLA FB Video 60 V5",153.84,"Website purchases",6,6576,47,878,106.74,2,108,6325,https://www.facebook.com/?feed_demo_ad=120229033662710627&h=AQBTC8iPamSg5fRyBqY,2025-08-12,2025-08-12
2025-08-12,"Ad - FLA FB Video 64 V2",417.56,"Website purchases",23,16973,441,3228,238.46,3,350,15489,https://www.facebook.com/?feed_demo_ad=120229033662770627&h=AQDnck-3ZI0el9IlyRo,2025-08-12,2025-08-12
2025-08-12,"Ad - FLA FB Video 64 V1",224.22,"Website purchases",15,7740,180,987,122.63,3,168,7174,https://www.facebook.com/?feed_demo_ad=120229033662670627&h=AQC9vWmNpuVA4k1LkfE,2025-08-12,2025-08-12
2025-08-12,"Ad - FLA FB Video 65 V1",0.41,,,9,,2,,6,1,9,https://www.facebook.com/?feed_demo_ad=120229972629160627&h=AQCGP9_HQD_Me5GetNk,2025-08-12,2025-08-12
2025-08-12,"Ad - FLA FB Video 73 V1.2",0.01,,,1,,1,,5,,1,https://www.facebook.com/?feed_demo_ad=120232088259530627&h=AQC8dsbP6ZXOwQ3YpEQ,2025-08-12,2025-08-12
2025-08-12,"Ad - FLA FB Video 65 V1",7.72,,,215,18,59,,8,9,182,https://www.facebook.com/?feed_demo_ad=120229974043980627&h=AQDhBeGNgjcBPEJUdiE,2025-08-12,2025-08-12
2025-08-12,"Ad - FLA FB Video 65 V5.1",3.87,,,151,3,19,,3,4,138,https://www.facebook.com/?feed_demo_ad=120229974043940627&h=AQD1Ibqw2x4LA2u7uz8,2025-08-12,2025-08-12
2025-08-12,"Ad - FLA FB Image 30",0.03,,,1,,,,,,,https://www.facebook.com/?feed_demo_ad=120230727848100627&h=AQC6b_5lFVjZZhYQJUI,2025-08-12,2025-08-12
2025-08-12,"Ad - FLA FB Image 29",0.04,,,4,,,,,,,https://www.facebook.com/?feed_demo_ad=120230727848150627&h=AQBp5PW-ZN6930lY3V8,2025-08-12,2025-08-12
2025-08-12,"Ad - FLA FB Image 28",0.66,,,41,4,,,,,,https://www.facebook.com/?feed_demo_ad=120230727848120627&h=AQDgj7Vjpu4wHtepMVM,2025-08-12,2025-08-12
2025-08-12,"Ad - FLA FB Image 27",0.03,,,4,,,,,,,https://www.facebook.com/?feed_demo_ad=120230727848180627&h=AQB0DM9ujl9uDjfJoDw,2025-08-12,2025-08-12
2025-08-12,"Ad - FLA FB Image 13 V14",1701.58,"Website purchases",97,64491,873,,1624.61,,,,https://www.facebook.com/?feed_demo_ad=120218959258840627&h=AQDMGL91vwfKks1Sjhw,2025-08-12,2025-08-12
