Day,"Ad name","Amount spent (USD)","Result type",Results,Impressions,"Link clicks","3-second video plays","Purchases conversion value","Video average play time","Video plays at 75%","Video plays","Preview link","Reporting starts","Reporting ends"
2025-08-13,"Ad - AEF FB Video 89 V6",54.9,"Website purchases",3,2748,29,788,27.43,3,23,2282,https://www.facebook.com/?feed_demo_ad=120234565341130595&h=AQCAaGb05b9G_XdX8_A,2025-08-13,2025-08-13
2025-08-15,"Ad - AEF FB Image 80 - V25",54.9,"Website purchases",2,2573,14,,23.9,,,,https://www.facebook.com/?feed_demo_ad=120235309305470595&h=AQA2WTLxMso4heA3tio,2025-08-15,2025-08-15
2025-08-18,"Ad - AEF FB Image 68 - V21",54.89,"Website purchases",3,2029,90,,30.15,,,,https://www.facebook.com/?feed_demo_ad=120231560097980595&h=AQAZmkRjH4SFDVHUSGM,2025-08-18,2025-08-18
2025-08-13,"Ad - AEF FB Video 89 V5 - WE",54.88,"Website purchases",2,2725,22,504,35,3,17,2397,https://www.facebook.com/?feed_demo_ad=120234564705200595&h=AQAke2t-af3IlXZrL0M,2025-08-13,2025-08-13
2025-08-13,"Ad - AEF FB Image 54 - V21",54.84,"Website purchases",5,2389,98,,30.69,,,,https://www.facebook.com/?feed_demo_ad=120235518283450595&h=AQAYj7coL0OjzvC7X2k,2025-08-13,2025-08-13
2025-08-16,"Ad - AEF FB Video 75 V5 - WE",54.77,"Website purchases",1,1839,18,444,110,3,56,1782,https://www.facebook.com/?feed_demo_ad=120220006713230595&h=AQCXc90qhJUdsQiAwKI,2025-08-16,2025-08-16
2025-08-13,"Ad - AEF FB Video 61 V1",54.7,"Website purchases",3,1730,22,291,239.54,3,22,1433,https://www.facebook.com/?feed_demo_ad=120216796514160595&h=AQB11joAU1BHeDip3GM,2025-08-13,2025-08-13
2025-08-18,"Ad - AEF FB Video 33 - V1 - RE 5",54.6,,,2333,23,914,,4,52,2267,https://www.facebook.com/?feed_demo_ad=120213544101800595&h=AQAk8xU3uA7sFjoHH_w,2025-08-18,2025-08-18
2025-08-12,"Ad - AEF FB Video 68 V1",54.03,"Website purchases",1,1542,76,429,8,4,51,1248,https://www.facebook.com/?feed_demo_ad=120235518283470595&h=AQCWtniAZf0jlyVa1cs,2025-08-12,2025-08-12
2025-08-12,"AEF FB Video 67 V1",53.93,"Website purchases",2,1541,52,370,20,4,27,1252,https://www.facebook.com/?feed_demo_ad=120235518283560595&h=AQCXpUl1G9697L7OQMM,2025-08-12,2025-08-12
2025-08-15,"Ad - AEF FB Video 90 V1",53.91,"Website purchases",3,1872,26,429,21.25,3,27,1835,https://www.facebook.com/?feed_demo_ad=120235674258320595&h=AQCEu-biWYGUTbcGzwk,2025-08-15,2025-08-15
2025-08-18,"Ad - AEF FB Image 75 - V14",53.77,"Website purchases",2,1367,14,,9,,,,https://www.facebook.com/?feed_demo_ad=120233906671670595&h=AQDXzKBW3wgC-clDlag,2025-08-18,2025-08-18
2025-08-12,"Ad - AEF FB Video 83 V6 - WE",53.56,"Website purchases",2,1777,13,296,24.55,3,54,1655,https://www.facebook.com/?feed_demo_ad=120229565622140595&h=AQDq-v-o1gosGEuGnfw,2025-08-12,2025-08-12
2025-08-13,"Ad - AEF FB Video 83 V6",53.52,,,1561,44,332,,4,77,1458,https://www.facebook.com/?feed_demo_ad=120229565780310595&h=AQDkrdK_bFvsZdeBBBI,2025-08-13,2025-08-13
2025-08-15,"AEF FB Video 89 V00",53.34,"Website purchases",3,1145,9,174,13.06,3,12,970,https://www.facebook.com/?feed_demo_ad=120234563343410595&h=AQDF73taeb3uIRUS8pU,2025-08-15,2025-08-15
2025-08-12,"Ad - AEF FB Image 39 - V14",53.26,"Website purchases",2,1086,27,,33.22,,,,https://www.facebook.com/?feed_demo_ad=120222692061430595&h=AQBBV891sVKPQ-3e5Yk,2025-08-12,2025-08-12
2025-08-13,"Ad - AEF FB Image 35 V15",53.21,"Website purchases",4,1856,79,,15.05,,,,https://www.facebook.com/?feed_demo_ad=120235518283540595&h=AQAocQAF3LiLtXHavos,2025-08-13,2025-08-13
2025-08-16,"Ad - AEF FB Image 35 V15 - WE",53.14,"Website purchases",2,1826,22,,207.85,,,,https://www.facebook.com/?feed_demo_ad=120222691732960595&h=AQA3JjkMqSTg66tbBYk,2025-08-16,2025-08-16
2025-08-12,"Ad - AEF FB Video 77 V6",53.09,"Website purchases",5,1874,36,479,34.6,4,92,1835,https://www.facebook.com/?feed_demo_ad=120221877998030595&h=AQB0TWH2eg9CAJ35AOc,2025-08-12,2025-08-12
2025-08-13,"Ad - AEF FB Video 64 V002",53,"Website purchases",1,1273,21,494,5,5,31,1256,https://www.facebook.com/?feed_demo_ad=120217316985460595&h=AQCA9lFUQtFb2cPYSrw,2025-08-13,2025-08-13
2025-08-18,"Ad - AEF FB Video 90 V00",53,"Website purchases",1,2583,36,683,25,3,20,2339,https://www.facebook.com/?feed_demo_ad=120235674651640595&h=AQAXsTSli8jHv_rdKGo,2025-08-18,2025-08-18
2025-08-12,"Ad - AEF FB Image 81 - V23",52.98,"Website purchases",2,2461,17,,10,,,,https://www.facebook.com/?feed_demo_ad=120235309426970595&h=AQACgy3tv9I63aKmvoc,2025-08-12,2025-08-12
2025-08-12,"Ad - AEF FB Video 75 V5",52.91,,,1725,15,428,,3,61,1711,https://www.facebook.com/?feed_demo_ad=120220006878800595&h=AQCNpeH8vVlQ-eIEgCs,2025-08-12,2025-08-12
2025-08-12,"Ad - AEF FB Image 78 - V23",52.61,"Website purchases",2,2789,31,,97.4,,,,https://www.facebook.com/?feed_demo_ad=120233906693860595&h=AQC-WjKclzx467UWNW4,2025-08-12,2025-08-12
2025-08-13,"Ad - AEF FB Video 33 - V1 - RE 5",52.55,"Website purchases",1,1969,18,756,4,5,59,1760,https://www.facebook.com/?feed_demo_ad=120213544101800595&h=AQAk8xU3uA7sFjoHH_w,2025-08-13,2025-08-13
2025-08-15,"Ad - AEF FB Video 77 V5",52.4,"Website purchases",3,1181,55,320,18.55,4,57,1120,https://www.facebook.com/?feed_demo_ad=120235518283550595&h=AQCyDBjJDENVzTvEEao,2025-08-15,2025-08-15
2025-08-13,"Ad - AEF FB Video 68 V1",52.36,"Website purchases",2,1567,60,498,7,5,49,1258,https://www.facebook.com/?feed_demo_ad=120235518283470595&h=AQCWtniAZf0jlyVa1cs,2025-08-13,2025-08-13
2025-08-12,"Ad - AEF FB Video 77 V5",52.18,"Website purchases",3,1377,83,351,13.05,5,62,1159,https://www.facebook.com/?feed_demo_ad=120235518283550595&h=AQCyDBjJDENVzTvEEao,2025-08-12,2025-08-12
2025-08-12,"Ad - AEF FB Image 79 - V24",52.03,"Website purchases",4,2391,20,,21.51,,,,https://www.facebook.com/?feed_demo_ad=120233906697390595&h=AQAOKByWnyYpCOXaojk,2025-08-12,2025-08-12
2025-08-12,"AEF FB Video 89 V00",51.95,"Website purchases",2,1048,15,178,42.64,4,19,877,https://www.facebook.com/?feed_demo_ad=120234563343410595&h=AQDF73taeb3uIRUS8pU,2025-08-12,2025-08-12
2025-08-13,"Ad - AEF FB Video 54 V3 - RE 3",51.94,"Website purchases",1,2597,73,508,24.18,4,158,2555,https://www.facebook.com/?feed_demo_ad=120235518283460595&h=AQBSWB9slAMv1i1ZMD8,2025-08-13,2025-08-13
2025-08-13,"Ad - AEF FB Video 71 V1",51.55,,,2564,28,299,,2,56,2499,https://www.facebook.com/?feed_demo_ad=120218713563120595&h=AQBNThFEFMPdqeP04ow,2025-08-13,2025-08-13
2025-08-13,"Ad - AEF FB Video 77 V5",51.42,"Website purchases",4,1559,75,440,15.5,5,86,1382,https://www.facebook.com/?feed_demo_ad=120235518283550595&h=AQCyDBjJDENVzTvEEao,2025-08-13,2025-08-13
2025-08-13,"Ad - AEF FB Video 85 V4",51.07,"Website purchases",2,1614,22,346,28.71,3,25,1457,https://www.facebook.com/?feed_demo_ad=120230995263390595&h=AQDvXZT-WTX8cPe3sVs,2025-08-13,2025-08-13
2025-08-12,"Ad - AEF FB Video 90 V2",51.04,"Website purchases",1,2068,22,457,4.1,3,29,1992,https://www.facebook.com/?feed_demo_ad=120235674504240595&h=AQCdDcTV7XzEAkq3Yno,2025-08-12,2025-08-12
2025-08-12,"Ad - AEF FB Video 90 V3",51.01,"Website purchases",4,1655,25,481,159.24,3,34,1573,https://www.facebook.com/?feed_demo_ad=120235674552490595&h=AQCteg39MR_eIsjSPt4,2025-08-12,2025-08-12
2025-08-14,"Ad - AEF FB Video 89 V2",50.93,"Website purchases",2,1951,32,387,41.59,3,15,1693,https://www.facebook.com/?feed_demo_ad=120234565341160595&h=AQAIONGnBstZiZiqvN8,2025-08-14,2025-08-14
2025-08-12,"Ad - AEF FB Video 83 V4",50.51,"Website purchases",5,1527,24,312,222.2,4,48,1328,https://www.facebook.com/?feed_demo_ad=120229565780330595&h=AQAd-L2OKRIlODBWuvI,2025-08-12,2025-08-12
2025-08-13,"Ad - AEF FB Video 72 V1",50.34,"Website purchases",5,1518,18,290,149.78,3,40,1330,https://www.facebook.com/?feed_demo_ad=120218842927580595&h=AQBL3M3946MtUnEakkA,2025-08-13,2025-08-13
2025-08-14,"Ad - AEF FB Video 81 V001",50.17,"Website purchases",3,1087,69,325,19.84,5,62,871,https://www.facebook.com/?feed_demo_ad=120235518283530595&h=AQBpJWKS7X7l8NJSpvA,2025-08-14,2025-08-14
2025-08-13,"Ad - AEF FB Video 70 V2",50.02,,,1971,19,612,,4,69,1900,https://www.facebook.com/?feed_demo_ad=120218378355200595&h=AQCxzGkwqrMNVusBI_Y,2025-08-13,2025-08-13
2025-08-12,"Ad - AEF FB Video 90 V1",49.77,"Website purchases",1,2013,14,467,3.46,5,35,1905,https://www.facebook.com/?feed_demo_ad=120235674258320595&h=AQCEu-biWYGUTbcGzwk,2025-08-12,2025-08-12
2025-08-15,"Ad - AEF FB Video 68 V1 - LP",49.41,,,1467,10,252,,3,29,1069,https://www.facebook.com/?feed_demo_ad=120217978673470595&h=AQAf3eXwI1UagGrzARs,2025-08-15,2025-08-15
2025-08-14,"Ad - AEF FB Video 90 V5",49,"Website purchases",1,2209,18,363,32.29,2,26,1990,https://www.facebook.com/?feed_demo_ad=120235675213070595&h=AQBIfdnYehLMZ2fk54A,2025-08-14,2025-08-14
2025-08-13,"Ad - AEF FB Video 90 V1",48.96,"Website purchases",1,2033,15,424,28.12,3,40,1927,https://www.facebook.com/?feed_demo_ad=120235674258320595&h=AQCEu-biWYGUTbcGzwk,2025-08-13,2025-08-13
2025-08-13,"Ad - AEF FB Video 90 V3",48.82,"Website purchases",2,1858,25,491,12,3,25,1694,https://www.facebook.com/?feed_demo_ad=120235674552490595&h=AQCteg39MR_eIsjSPt4,2025-08-13,2025-08-13
2025-08-12,"Ad - AEF FB Image 38 - V1",48.75,"Website purchases",2,1356,25,,40.04,,,,https://www.facebook.com/?feed_demo_ad=120222692061420595&h=AQCShapw-XTx1yCUVjg,2025-08-12,2025-08-12
2025-08-13,"Ad - AEF FB Video 90 V2",48.48,"Website purchases",2,1747,18,432,41.16,3,37,1670,https://www.facebook.com/?feed_demo_ad=120235674504240595&h=AQCdDcTV7XzEAkq3Yno,2025-08-13,2025-08-13
2025-08-12,"Ad - AEF FB Video 83 V5 - WE",48.27,"Website purchases",4,1560,21,346,17.84,3,32,1335,https://www.facebook.com/?feed_demo_ad=120229565584280595&h=AQBiQDKT3zu-Z7m4Dww,2025-08-12,2025-08-12
2025-08-14,"Ad - AEF FB Video 77 V2",48.09,"Website purchases",1,1951,26,485,7.2,4,73,1917,https://www.facebook.com/?feed_demo_ad=120221877998040595&h=AQCCF_hwnHDgGBakUoI,2025-08-14,2025-08-14
2025-08-13,"Ad - AEF FB Video 90 V5",47.96,,,2408,33,456,,3,27,2075,https://www.facebook.com/?feed_demo_ad=120235675213070595&h=AQBIfdnYehLMZ2fk54A,2025-08-13,2025-08-13
2025-08-12,"Ad - AEF FB Video 67 V2",47.83,"Website purchases",4,2418,19,589,23.27,3,22,2090,https://www.facebook.com/?feed_demo_ad=120217727199490595&h=AQAjIyv5Dd-6zz_G02U,2025-08-12,2025-08-12
2025-08-18,"Ad - AEF FB Video 71 V1",47.61,"Website purchases",2,2041,22,303,10.05,3,59,1994,https://www.facebook.com/?feed_demo_ad=120218713563120595&h=AQBNThFEFMPdqeP04ow,2025-08-18,2025-08-18
2025-08-15,"Ad - AEF FB Video 77 V1",47.6,"Website purchases",2,1671,65,399,27,4,71,1533,https://www.facebook.com/?feed_demo_ad=120235518283510595&h=AQCp4vmSBsfFYYoKMwM,2025-08-15,2025-08-15
2025-08-18,"Ad - AEF FB Video 81 V001",47.33,"Website purchases",3,1209,56,357,7.7,4,65,1003,https://www.facebook.com/?feed_demo_ad=120235518283530595&h=AQBpJWKS7X7l8NJSpvA,2025-08-18,2025-08-18
2025-08-16,"Ad - AEF FB RM Image 3 - V21 - WE",46.35,"Website purchases",2,1871,27,,60.43,,,,https://www.facebook.com/?feed_demo_ad=120224469891540595&h=AQAFY4h_Kd34-IN5lQY,2025-08-16,2025-08-16
2025-08-13,"Ad - AEF FB Video 87 V2",45.93,"Website purchases",1,1789,11,474,40.23,3,6,1519,https://www.facebook.com/?feed_demo_ad=120232555557890595&h=AQD80sMmY5xJqWEoROs,2025-08-13,2025-08-13
2025-08-18,"Ad - AEF FB Video 91 V2",45.9,"Website purchases",3,1706,20,344,57.4,3,50,1484,https://www.facebook.com/?feed_demo_ad=120236077203630595&h=AQBDRfpzPbDlME63jJo,2025-08-18,2025-08-18
2025-08-14,"Ad - AEF FB Image 80 - V25",45.43,"Website purchases",1,2342,13,,20,,,,https://www.facebook.com/?feed_demo_ad=120235309305470595&h=AQA2WTLxMso4heA3tio,2025-08-14,2025-08-14
2025-08-13,"Ad - AEF FB Video 61 V3",44.75,"Website purchases",1,1323,9,116,21.9,4,12,419,https://www.facebook.com/?feed_demo_ad=120216796232030595&h=AQC-GtnxTdJd-QFkdT4,2025-08-13,2025-08-13
2025-08-14,"Ad - AEF FB Video 72 V1",44.44,"Website purchases",1,895,11,169,69.38,3,15,737,https://www.facebook.com/?feed_demo_ad=120218842927580595&h=AQBL3M3946MtUnEakkA,2025-08-14,2025-08-14
2025-08-14,"Ad - AEF FB RM Image 9 - V1",43.9,"Website purchases",2,2021,15,,15.5,,,,https://www.facebook.com/?feed_demo_ad=120233317648980595&h=AQCBAf7bOgGHtNDp1hY,2025-08-14,2025-08-14
2025-08-18,"Ad - AEF FB Video 70 V2",43.78,"Website purchases",1,1308,15,382,300,6,39,1059,https://www.facebook.com/?feed_demo_ad=120218378276030595&h=AQB42OOR9PxrBP57wjw,2025-08-18,2025-08-18
2025-08-15,"Ad - AEF FB Video 63 V1",43.71,"Website purchases",1,911,10,217,6.37,3,13,767,https://www.facebook.com/?feed_demo_ad=120217134252620595&h=AQDTmFw6bXiYzevWddI,2025-08-15,2025-08-15
2025-08-14,"Ad - AEF FB Video 89 V1",43.51,"Website purchases",2,1269,16,231,36.9,3,11,1088,https://www.facebook.com/?feed_demo_ad=120234565341080595&h=AQDEV-zAxHV9-moC56w,2025-08-14,2025-08-14
2025-08-12,"Ad - AEF FB Video 90 V3",43.25,"Website purchases",2,1904,18,418,204.08,3,34,1823,https://www.facebook.com/?feed_demo_ad=120235675213030595&h=AQCRn85LBCzHxCVGdGg,2025-08-12,2025-08-12
2025-08-18,"Ad - AEF FB Video 61 V3",43.11,"Website purchases",3,1142,12,164,39.14,3,22,627,https://www.facebook.com/?feed_demo_ad=120216796514170595&h=AQCHGj2wblgr24SSHJU,2025-08-18,2025-08-18
2025-08-15,"Ad - AEF FB Video 86 V1 - WE",42.94,"Website purchases",2,1221,12,232,6,3,30,1057,https://www.facebook.com/?feed_demo_ad=120232131937720595&h=AQAgKDyvRQlH5wQN_XE,2025-08-15,2025-08-15
2025-08-18,"Ad - AEF FB Video 63 V1",42.73,"Website purchases",2,797,15,197,46,4,12,689,https://www.facebook.com/?feed_demo_ad=120217134252620595&h=AQDTmFw6bXiYzevWddI,2025-08-18,2025-08-18
2025-08-13,"Ad - AEF FB Video 71 V1",42.66,"Website purchases",2,2016,16,261,20,4,46,1963,https://www.facebook.com/?feed_demo_ad=120218713470920595&h=AQC8_NiqmW-9m3oShy8,2025-08-13,2025-08-13
2025-08-14,"Ad - AEF FB Image 62 - V21",42.23,"Website purchases",1,1979,22,,3.35,,,,https://www.facebook.com/?feed_demo_ad=120230579213380595&h=AQD_LhEMMTAgDJmkG_Q,2025-08-14,2025-08-14
2025-08-12,"Ad - AEF FB Video 71 V2 - LP",41.95,"Website purchases",1,1691,19,426,5,3,42,1420,https://www.facebook.com/?feed_demo_ad=120218713396080595&h=AQD2SHXM9MbaTX9FoDo,2025-08-12,2025-08-12
2025-08-17,"Ad - AEF FB RM Image 3 - V21 - WE",41.05,"Website purchases",2,1814,26,,88.5,,,,https://www.facebook.com/?feed_demo_ad=120224469891540595&h=AQAFY4h_Kd34-IN5lQY,2025-08-17,2025-08-17
2025-08-14,"Ad - AEF FB Video 77 V6",40.86,"Website purchases",1,1584,19,409,15.02,4,63,1566,https://www.facebook.com/?feed_demo_ad=120221877998030595&h=AQB0TWH2eg9CAJ35AOc,2025-08-14,2025-08-14
2025-08-18,"Ad - AEF FB Video 87 V1",40.82,"Website purchases",1,1313,15,269,6.7,3,8,1133,https://www.facebook.com/?feed_demo_ad=120232555466160595&h=AQAbP6TlxwxUeRRbVII,2025-08-18,2025-08-18
2025-08-12,"Ad - AEF FB Video 70 V2",39.77,"Website purchases",1,1462,15,417,5,4,46,1404,https://www.facebook.com/?feed_demo_ad=120218378276030595&h=AQB42OOR9PxrBP57wjw,2025-08-12,2025-08-12
2025-08-14,"Ad - AEF FB Video 90 V5",39.75,"Website purchases",1,2024,12,346,9.56,2,15,1764,https://www.facebook.com/?feed_demo_ad=120235674610380595&h=AQAE6j319Nz_VHdC_8Q,2025-08-14,2025-08-14
2025-08-12,"Ad - AEF FB RM Image 10 - V21",39.51,,,1793,28,,,,,,https://www.facebook.com/?feed_demo_ad=120233317692560595&h=AQBuNsSpb_0zfbtf580,2025-08-12,2025-08-12
2025-08-13,"Ad - AEF FB Video 68 V1 - LP",38.94,"Website purchases",2,1368,15,225,11.95,3,33,1008,https://www.facebook.com/?feed_demo_ad=120217978673470595&h=AQAf3eXwI1UagGrzARs,2025-08-13,2025-08-13
2025-08-15,"Ad - AEF FB Image 40 - V14",38.84,,,708,7,,,,,,https://www.facebook.com/?feed_demo_ad=120224929953370595&h=AQDx5TjNtZU4aXTN1eg,2025-08-15,2025-08-15
2025-08-14,"Ad - AEF FB Video 86 V5",38.65,"Website purchases",1,1898,13,335,4,3,62,1871,https://www.facebook.com/?feed_demo_ad=120232135856340595&h=AQBB9x6Gwp0Kd1h-Oko,2025-08-14,2025-08-14
2025-08-14,"Ad - AEF FB Image 64 - V15",38.41,"Website purchases",2,2131,15,,7.25,,,,https://www.facebook.com/?feed_demo_ad=120230579213450595&h=AQAWqqSY45lcKKexzSI,2025-08-14,2025-08-14
2025-08-15,"Ad - AEF FB Video 90 V5",38.36,"Website purchases",2,1688,11,284,54,2,14,1443,https://www.facebook.com/?feed_demo_ad=120235675213070595&h=AQBIfdnYehLMZ2fk54A,2025-08-15,2025-08-15
2025-08-12,"Ad - AEF FB Video 71 V1",38.08,"Website purchases",2,1446,19,189,49.44,2,36,1378,https://www.facebook.com/?feed_demo_ad=120218713470920595&h=AQC8_NiqmW-9m3oShy8,2025-08-12,2025-08-12
2025-08-12,"Ad - AEF FB Video 90 V00",38.07,"Website purchases",1,1726,22,471,126.72,4,30,1476,https://www.facebook.com/?feed_demo_ad=120235675213060595&h=AQDqX_ZbNoPuvNq4SxE,2025-08-12,2025-08-12
2025-08-18,"Ad - AEF FB Image 38 - V1",37.92,"Website purchases",3,1275,17,,167.2,,,,https://www.facebook.com/?feed_demo_ad=120222692061420595&h=AQCShapw-XTx1yCUVjg,2025-08-18,2025-08-18
2025-08-12,"Ad - AEF FB Video 86 V1 - WE",37.68,"Website purchases",1,1211,12,255,5,3,57,1086,https://www.facebook.com/?feed_demo_ad=120232131937720595&h=AQAgKDyvRQlH5wQN_XE,2025-08-12,2025-08-12
2025-08-15,"Ad - AEF FB Video 77 V5",37.45,,,1406,18,369,,4,60,1392,https://www.facebook.com/?feed_demo_ad=120221877998020595&h=AQD3qAKPdgzX0cWd-BU,2025-08-15,2025-08-15
2025-08-12,"Ad - AEF FB Video 85 V4 - LP",37.3,,,1272,11,288,,3,21,1119,https://www.facebook.com/?feed_demo_ad=120230994117420595&h=AQCazFTTPVkyehHdI3A,2025-08-12,2025-08-12
2025-08-18,"Ad - AEF FB Video 76 V2",37.21,"Website purchases",2,1688,18,335,30.38,2,12,1537,https://www.facebook.com/?feed_demo_ad=120220929939140595&h=AQB1Nh_9tYDMyCoJNTc,2025-08-18,2025-08-18
2025-08-18,"Ad - AEF FB Video 91 V6",37.14,"Website purchases",1,886,10,200,6,3,29,731,https://www.facebook.com/?feed_demo_ad=120236077502150595&h=AQDpWHeahAB5exlR720,2025-08-18,2025-08-18
2025-08-12,"Ad - AEF FB Image 64 - V15",37.01,"Website purchases",2,2312,19,,12.81,,,,https://www.facebook.com/?feed_demo_ad=120230579213450595&h=AQAWqqSY45lcKKexzSI,2025-08-12,2025-08-12
2025-08-14,"Ad - AEF FB Image 63 - V7",36.86,"Website purchases",1,1113,22,,10.7,,,,https://www.facebook.com/?feed_demo_ad=120230579001370595&h=AQAYrMhYKRrywI-lvzQ,2025-08-14,2025-08-14
2025-08-18,"Ad - AEF FB Video 88 V1",36.76,"Website purchases",1,1595,14,290,5,4,54,1524,https://www.facebook.com/?feed_demo_ad=120233551784620595&h=AQCZTKPbuFZL_Ec0MN8,2025-08-18,2025-08-18
2025-08-14,"Ad - AEF FB Video 68 V1 - LP",36.75,,,1437,11,182,,3,24,858,https://www.facebook.com/?feed_demo_ad=120217978673470595&h=AQAf3eXwI1UagGrzARs,2025-08-14,2025-08-14
2025-08-15,"Ad - AEF FB Video 85 V4",36.63,"Website purchases",2,1038,11,196,82,3,17,923,https://www.facebook.com/?feed_demo_ad=120230995263390595&h=AQDvXZT-WTX8cPe3sVs,2025-08-15,2025-08-15
2025-08-14,"Ad - AEF FB Video 85 V4 - LP",36.61,"Website purchases",1,1420,11,331,15,3,28,1255,https://www.facebook.com/?feed_demo_ad=120230994117420595&h=AQCazFTTPVkyehHdI3A,2025-08-14,2025-08-14
2025-08-18,"Ad - AEF FB Video 91 V3",36.61,,,1313,8,196,,2,32,1095,https://www.facebook.com/?feed_demo_ad=120236077979850595&h=AQDhVMjvRtPdJOA3IaU,2025-08-18,2025-08-18
2025-08-15,"Ad - AEF FB Video 63 V1",36.57,,,762,11,156,,3,9,621,https://www.facebook.com/?feed_demo_ad=120217134171270595&h=AQBPihAkmTx1VfHiTTQ,2025-08-15,2025-08-15
2025-08-13,"Ad - AEF FB Image 70 - V15 - LP",35.97,"Website purchases",1,1765,23,,8,,,,https://www.facebook.com/?feed_demo_ad=120232557794060595&h=AQC3Onsf4ilKQgJmaRk,2025-08-13,2025-08-13
2025-08-14,"AEF FB Video 87 V4",35.91,,,1198,28,331,,6,42,1070,https://www.facebook.com/?feed_demo_ad=120232555885320595&h=AQA_pBGKt1t5Zbu-17c,2025-08-14,2025-08-14
2025-08-16,"Ad - AEF FB Video 83 V5 - WE",35.77,"Website purchases",1,1097,13,211,30.74,3,33,1021,https://www.facebook.com/?feed_demo_ad=120229565584280595&h=AQBiQDKT3zu-Z7m4Dww,2025-08-16,2025-08-16
2025-08-14,"Ad - AEF FB Video 33 - V1 - RE 5",35.68,,,1250,17,485,,5,32,1150,https://www.facebook.com/?feed_demo_ad=120213544101800595&h=AQAk8xU3uA7sFjoHH_w,2025-08-14,2025-08-14
2025-08-12,"Ad - AEF FB Image 79 - V24",35.6,"Website purchases",2,1738,13,,46,,,,https://www.facebook.com/?feed_demo_ad=120233942123590595&h=AQC8q3wgbBLjL6TTlH8,2025-08-12,2025-08-12
2025-08-13,"Ad - AEF FB Video 77 V5",35.46,,,1339,45,414,,6,133,1286,https://www.facebook.com/?feed_demo_ad=120221877998020595&h=AQD3qAKPdgzX0cWd-BU,2025-08-13,2025-08-13
2025-08-12,"Ad - AEF FB Video 60 V3",35.32,,,911,12,233,,3,14,774,https://www.facebook.com/?feed_demo_ad=120216561636830595&h=AQDN0ytpjGJ9qI6gQGg,2025-08-12,2025-08-12
2025-08-18,"Ad - AEF FB Image 44 - V7",35.29,,,1458,13,,,,,,https://www.facebook.com/?feed_demo_ad=120224926873810595&h=AQA3O5Um5RRj7Bx0qLc,2025-08-18,2025-08-18
2025-08-15,"Ad - AEF FB Video 70 V2",35.19,"Website purchases",2,984,16,306,10.35,4,27,845,https://www.facebook.com/?feed_demo_ad=120218378276030595&h=AQB42OOR9PxrBP57wjw,2025-08-15,2025-08-15
2025-08-12,"Ad - AEF FB Video 89 V2",35.18,"Website purchases",1,1151,19,239,72.38,4,14,967,https://www.facebook.com/?feed_demo_ad=120234565341160595&h=AQAIONGnBstZiZiqvN8,2025-08-12,2025-08-12
2025-08-18,"Ad - AEF FB Video 90 V1",35.14,,,1455,13,360,,3,27,1418,https://www.facebook.com/?feed_demo_ad=120235675212980595&h=AQDKdXu2oESod5ZLtZk,2025-08-18,2025-08-18
2025-08-15,"Ad - AEF FB Image 70 - V15 - LP",35.11,,,1610,19,,,,,,https://www.facebook.com/?feed_demo_ad=120232557794060595&h=AQC3Onsf4ilKQgJmaRk,2025-08-15,2025-08-15
2025-08-13,"Ad - AEF FB Video 67 V2",35.11,,,1749,9,403,,3,7,1461,https://www.facebook.com/?feed_demo_ad=120217727199490595&h=AQAjIyv5Dd-6zz_G02U,2025-08-13,2025-08-13
2025-08-16,"Ad - AEF FB Video 46 V3 - RE 5 - WE",35.1,,,1144,10,251,,3,34,966,https://www.facebook.com/?feed_demo_ad=120213026503340595&h=AQBqLkA_DNp_yNcyBSI,2025-08-16,2025-08-16
2025-08-14,"Ad - AEF FB Image 79 - V24",35.05,"Website purchases",1,1811,14,,18,,,,https://www.facebook.com/?feed_demo_ad=120233906697390595&h=AQAOKByWnyYpCOXaojk,2025-08-14,2025-08-14
2025-08-14,"Ad - AEF FB Video 63 V1",35.01,,,721,7,159,,4,14,585,https://www.facebook.com/?feed_demo_ad=120217134171270595&h=AQBPihAkmTx1VfHiTTQ,2025-08-14,2025-08-14
2025-08-12,"Ad - AEF FB Video 88 V6",34.99,,,1695,7,237,,2,35,1669,https://www.facebook.com/?feed_demo_ad=120233552445520595&h=AQAePHgkuqVp_WtctNc,2025-08-12,2025-08-12
2025-08-13,"Ad - AEF FB Video 86 V00",34.84,,,1447,19,292,,3,63,1405,https://www.facebook.com/?feed_demo_ad=120232132165280595&h=AQCKxYHZ3KAOR4vXqTg,2025-08-13,2025-08-13
2025-08-13,"Ad - AEF FB Image 71 - V1",34.8,"Website purchases",1,1900,11,,4.5,,,,https://www.facebook.com/?feed_demo_ad=120232562389200595&h=AQD8MPNzXg8m4UK27r8,2025-08-13,2025-08-13
2025-08-18,"Ad - AEF FB Video 77 V1",34.28,"Website purchases",2,1115,29,258,15.65,5,41,978,https://www.facebook.com/?feed_demo_ad=120235518283510595&h=AQCp4vmSBsfFYYoKMwM,2025-08-18,2025-08-18
2025-08-13,"Ad - AEF FB Image 33 V5",34.13,"Website purchases",1,1648,9,,5,,,,https://www.facebook.com/?feed_demo_ad=120220381548700595&h=AQCaaxZbcwCVfGBvj6w,2025-08-13,2025-08-13
