Day,"Ad name","Amount spent (USD)","Result type",Results,Impressions,"Link clicks","3-second video plays","Purchases conversion value","Video average play time","Video plays at 75%","Video plays","Preview link","Reporting starts","Reporting ends"
2025-08-12,"Ad - FLD FB Video 55 - S1 - V2",56.64,"Website purchases",2,3065,23,633,10.93,3,72,3018,https://www.facebook.com/?feed_demo_ad=120216076617910204&h=AQD0dDXRQeG_jnwLqig,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Video 72 - V2",0,,,1,,,,,,,https://www.facebook.com/?feed_demo_ad=120223509498960204&h=AQAubBKklZVvIXkVyNI,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Image 17 - V7",0.85,,,53,,,,,,,https://www.facebook.com/?feed_demo_ad=120227230508610204&h=AQB_Y_mbjh2A2KR3XZo,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Image 12 - V6",0.08,,,2,,,,,,,https://www.facebook.com/?feed_demo_ad=120226413265300204&h=AQCAPkvFKWAp7MLPvoA,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Image 11 - V5",0.81,,,40,,,,,,,https://www.facebook.com/?feed_demo_ad=120226413265340204&h=AQCiVYjZ8UnPuB0m7bE,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Video 55 - S1 - V2",11.08,"Website purchases",1,586,8,114,17,3,10,571,https://www.facebook.com/?feed_demo_ad=120216076678790204&h=AQBapu3QwpDJxoQnSMU,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Video 67 - V6",0.01,,,1,,,,1,,1,https://www.facebook.com/?feed_demo_ad=120220233414800204&h=AQDZxxBoxXFFDuWC8bI,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Video 71 - V1",23.85,"Website purchases",1,627,12,119,6.25,3,5,522,https://www.facebook.com/?feed_demo_ad=120222564938810204&h=AQBSHfXvOgdvD5uYHqI,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Video 55 - S1 - V1",47.42,"Website purchases",3,2251,30,453,23.29,3,69,2206,https://www.facebook.com/?feed_demo_ad=120216076678810204&h=AQD35YIdMrehE66xLMI,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Video 65 - V1",0.02,,,1,,1,,3,,1,https://www.facebook.com/?feed_demo_ad=120219069516250204&h=AQD2_GvreU6WILv7XG0,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Video 70 - V5.2",0.02,,,1,,,,1,,1,https://www.facebook.com/?feed_demo_ad=120221376999780204&h=AQDaW7beoglUkWuNxO8,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Image 9 - V1",4.74,,,137,1,,,,,,https://www.facebook.com/?feed_demo_ad=120226413265350204&h=AQA86lxeFhRbkfoxFKU,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Image 15 - V18",24.19,"Website purchases",2,757,6,,9,,,,https://www.facebook.com/?feed_demo_ad=120227230508590204&h=AQCs5j8xnwhfom4Drls,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Video 55 - S1 - V1",61.14,"Website purchases",1,3542,26,699,10,2,73,3508,https://www.facebook.com/?feed_demo_ad=120216076617890204&h=AQCQtaruewNIx0YbjiQ,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Video 67 - V1",0.03,,,1,,,,1,,1,https://www.facebook.com/?feed_demo_ad=120220233414720204&h=AQAxmVJTrqXoJZaZrVo,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Video 60 - V1",104.59,"Website purchases",2,2734,26,433,59.32,2,64,2275,https://www.facebook.com/?feed_demo_ad=120217163425260204&h=AQDqIvCnI8Qxc_Ck_dQ,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Video 52 - TT0183 - S1 - V1 - T2 - P3",698.84,"Website purchases",27,18786,160,4071,479.82,3,278,16017,https://www.facebook.com/?feed_demo_ad=120215621643480204&h=AQCiPtA3qypbeMEdNjc,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Video 62 - V2",0.07,,,2,,1,,3,,2,https://www.facebook.com/?feed_demo_ad=120217651332160204&h=AQAs9SOyZNiyLalMR-4,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Video 49 - S1 - V3 - T2 - P3 - G2",38.79,"Website purchases",2,1780,22,503,27.2,3,30,1749,https://www.facebook.com/?feed_demo_ad=120215074906230204&h=AQAIt2_F1-Cugi46eqw,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Video 59 - V2",87.42,"Website purchases",6,3714,41,1401,188.13,3,82,3537,https://www.facebook.com/?feed_demo_ad=120216976461390204&h=AQAg4JOpFAZ-CnBsR3o,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Video 64 - V1 - WE",26.16,,,930,8,152,,2,8,765,https://www.facebook.com/?feed_demo_ad=120218523074390204&h=AQCEL9mA8mWxv9rKV8o,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Video 60 - V2",0.26,,,11,,2,,2,,9,https://www.facebook.com/?feed_demo_ad=120217164880000204&h=AQDsgdcwRPqRhe_skjE,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Video 60 - V1",81.81,"Website purchases",3,1390,13,271,43.15,3,35,1153,https://www.facebook.com/?feed_demo_ad=120217164879990204&h=AQBE9OhPEvOp2izNqec,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Video 70 - V5",0.55,,,13,1,7,,6,1,12,https://www.facebook.com/?feed_demo_ad=120221376999810204&h=AQDLWq-G6fmbUuYMhvo,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Video 59 - V4",2.48,,,127,2,48,,3,4,125,https://www.facebook.com/?feed_demo_ad=120216976461350204&h=AQB45f0LID4XY6vWEaM,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Image 10 - V1",74.15,"Website purchases",7,2893,30,,15.01,,,,https://www.facebook.com/?feed_demo_ad=120226413265330204&h=AQDHK7JuJCP0k93ppU4,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Video 61 - V4",0,,,1,,,,,,,https://www.facebook.com/?feed_demo_ad=120217366356110204&h=AQAMIANwG2pM98K4ico,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Video 49 - S1 - V1 - T2 - P3 - G2",0.01,"Website purchases",3,2,,,17.3,0,,2,https://www.facebook.com/?feed_demo_ad=120215074906220204&h=AQAcKH5mE8rsW1Xc6UM,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Video 44 - V1 - T2 - P3 - G2",230.51,"Website purchases",6,13229,85,5191,203.07,3,201,13043,https://www.facebook.com/?feed_demo_ad=120212557729050204&h=AQBgJ9CkWylEAnAAxUQ,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Video 59 - V1",89.63,"Website purchases",6,3731,31,1382,99.34,3,73,3607,https://www.facebook.com/?feed_demo_ad=120216976430650204&h=AQB__Uc7k0N8SYPdj_g,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Video 44 - V3 - T2 - P3 - G2 - RE 3",53.26,"Website purchases",2,2556,19,980,18.25,3,47,2468,https://www.facebook.com/?feed_demo_ad=120212557729020204&h=AQCpiaqYQkrZU3Z6S-I,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Image 14 - V4",0.16,,,7,,,,,,,https://www.facebook.com/?feed_demo_ad=120227230508520204&h=AQAOyoTb8wtQI0WnITw,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Video 56 - S1 - V1",0.02,,,2,,1,,10,,1,https://www.facebook.com/?feed_demo_ad=120216355025500204&h=AQCVPkRBw4bha4e8ssQ,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Video 41 - S1 - V2 - T2 - G2 - RE 4",1.94,,,125,,21,,2,2,120,https://www.facebook.com/?feed_demo_ad=120212145722020204&h=AQArzrWOU_ni8j0HXDI,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Video 45 - V1 - T2 - P2 - G2",5.55,"Website purchases",1,118,1,16,1.15,2,,86,https://www.facebook.com/?feed_demo_ad=120213842784500204&h=AQBDmHCKMnhf6qUU9D0,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Video 71 - V1 - WE",101.85,"Website purchases",1,2096,31,451,11,3,29,1716,https://www.facebook.com/?feed_demo_ad=120222541466820204&h=AQC6ZLUaR944YnV46gc,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Video 63 - V1",332.08,"Website purchases",11,15189,122,2971,176.27,2,96,13400,https://www.facebook.com/?feed_demo_ad=120218194307430204&h=AQDp7dpqBA5omBlftiE,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Video 44 - V2 - T2 - P3 - G2 - RE 3",89.44,"Website purchases",2,4427,29,1754,51.5,3,54,4356,https://www.facebook.com/?feed_demo_ad=120212557729060204&h=AQCeDB8m3O0sEVhvSY8,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Video 47 - S1 - V1 - T4 - P2 - G1",0.04,,,3,,,,1,,1,https://www.facebook.com/?feed_demo_ad=120213227820490204&h=AQAYZpXAu66A9uZH36I,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Video 52 - TT0183 - S1 - V1 - T2 - P3 - WE",71.04,"Website purchases",4,2562,21,547,21.96,3,30,2015,https://www.facebook.com/?feed_demo_ad=120215621692610204&h=AQBizIoPFLdiH56E9fw,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Video 53 - S1 - V003",0.02,,,1,,,,0,,1,https://www.facebook.com/?feed_demo_ad=120215834440360204&h=AQD12nQpAAEf-J33ERo,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Video 54 - S1 - V003",8.28,"Website purchases",2,152,5,44,13.75,3,1,136,https://www.facebook.com/?feed_demo_ad=120216018626370204&h=AQDpJoPLX00thE6yDrs,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Video 55 - S1 - V003",33.28,"Website purchases",2,1926,15,362,7.8,2,39,1881,https://www.facebook.com/?feed_demo_ad=120216076617880204&h=AQDBwmgpxWl-r6u-rsk,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Video 57 - V1",26.57,"Website purchases",1,611,10,104,90.98,2,29,498,https://www.facebook.com/?feed_demo_ad=120216449414560204&h=AQADJ3njDBfGg1pp_d4,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Video 57 - V4",0.05,,,2,,,,2,,2,https://www.facebook.com/?feed_demo_ad=120216449442460204&h=AQAOlsSaa_bUibu92Qg,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Video 60 - V1",32.94,,,579,5,100,,3,15,442,https://www.facebook.com/?feed_demo_ad=120217165087250204&h=AQCPrgKs98kIBJgducE,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Video 63 - V1",248.77,"Website purchases",11,11843,89,2342,363.5,2,82,10415,https://www.facebook.com/?feed_demo_ad=120218194275950204&h=AQDC68YciyyJfgCGRP8,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Video 66 - V1",30.78,"Website purchases",2,455,10,116,22.7,4,10,390,https://www.facebook.com/?feed_demo_ad=120219938849360204&h=AQAQAOl6c93Wl6frVYA,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Video 68 - V1",0.03,,,1,,1,,5,,1,https://www.facebook.com/?feed_demo_ad=120220658348710204&h=AQCBG0S6jE-vQZL5Vvc,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Video 70 - V5 - WE",36.12,,,1282,8,160,,3,13,805,https://www.facebook.com/?feed_demo_ad=120221376699170204&h=AQCfHih6xPqi9cnlinE,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Video 71 - V5",58.84,,,898,12,199,,3,8,770,https://www.facebook.com/?feed_demo_ad=120222542251830204&h=AQB1d3yQ5GKrGadi_XA,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Video 52 - TT0183 - S1 - V003 - T2 - P3",23.57,"Website purchases",1,861,7,273,8.5,4,25,851,https://www.facebook.com/?feed_demo_ad=120215620702010204&h=AQCHAQvz4Nbfbc9XvdY,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Image 10 - V1 - WE",85.27,"Website purchases",3,3451,34,,18.45,,,,https://www.facebook.com/?feed_demo_ad=120226410461750204&h=AQBhMxkjPzmqdWbHhV4,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Video 26 - S1 - V1 - T2 - G2",9.74,,,315,1,48,,3,8,295,https://www.facebook.com/?feed_demo_ad=120213533398710204&h=AQB7DmsdvVbCZ3n9I-Q,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Video 52 - TT0183 - S1 - V003 - T2 - P3",58.31,"Website purchases",4,1967,42,686,194.49,4,66,1899,https://www.facebook.com/?feed_demo_ad=120215621643490204&h=AQCkeM_7ApS6QE5pz9g,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Video 26 - S1 - V0 - T2 - G2",34.04,"Website purchases",1,1117,11,163,34.7,3,20,1067,https://www.facebook.com/?feed_demo_ad=120213533245330204&h=AQDpupJuMWlo7ZUTJwY,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Video 45  - V2 - T2 - P2 - G2 - RE 3",0.03,,,1,,,,2,,1,https://www.facebook.com/?feed_demo_ad=120212664162940204&h=AQAAkxonhNCD8U-Bc7w,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Image 16 - V4",28.58,,,864,8,,,,,,https://www.facebook.com/?feed_demo_ad=120227228100170204&h=AQBVsTjfmhgQJ_n80cE,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Image 11 - V5",23.96,,,1251,8,,,,,,https://www.facebook.com/?feed_demo_ad=120226410648190204&h=AQA66yiVRcy1W288Mwo,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Video 74 - V1 - WE",78.94,"Website purchases",3,1994,22,384,35,2,19,1675,https://www.facebook.com/?feed_demo_ad=120224918972150204&h=AQCKAaJVABaSse3TGdQ,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Video 72 - V1 - WE",56.78,,,1323,10,220,,2,6,1108,https://www.facebook.com/?feed_demo_ad=120223508459430204&h=AQCNj5O5UU5sF28d6Dk,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Video 74 - V4",53.91,"Website purchases",2,969,17,254,5.25,3,11,796,https://www.facebook.com/?feed_demo_ad=120224918634620204&h=AQCe6_OHuOmUAwLXlLI,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Video 74 - V1 - WE",77.89,"Website purchases",2,2023,22,382,20,2,23,1686,https://www.facebook.com/?feed_demo_ad=120224915994480204&h=AQDNCeIQkhtCASJuyXI,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Video 73 - V4",101.71,"Website purchases",1,2325,30,470,132.3,3,33,1917,https://www.facebook.com/?feed_demo_ad=120224473761860204&h=AQD-zCclhzebcFsmdWI,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Video 72 - V1",1.45,,,46,1,9,,3,,42,https://www.facebook.com/?feed_demo_ad=120223509498890204&h=AQDpx6EVX0zX7XaFJyY,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Video 72 - V5.1",99.7,"Website purchases",2,2960,111,639,130.03,6,154,2499,https://www.facebook.com/?feed_demo_ad=120223509478080204&h=AQBMADD7-SrPPZy2nO8,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Video 72 - V2",60.68,"Website purchases",4,2150,16,412,29.31,3,19,1885,https://www.facebook.com/?feed_demo_ad=120223509072340204&h=AQCpp_bfsq-eQSBV5FU,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Video 61 - V1",0.1,,,1,,,,1,,1,https://www.facebook.com/?feed_demo_ad=120217366380880204&h=AQBcTS-RTDCQAO6IWOI,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Video 31 - S1 - V1 - T1 - G1 - RE 2",28.78,,,498,3,94,,2,1,408,https://www.facebook.com/?feed_demo_ad=120211983004310204&h=AQBEkNIyb0o2klwgWko,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Video 75 - V2",79.64,"Website purchases",3,2469,50,490,122.85,3,137,2092,https://www.facebook.com/?feed_demo_ad=120228034337440204&h=AQAtRAni6O-eHeQ0pPo,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Video 43 - V3",53.48,"Website purchases",2,1035,23,218,23.35,3,19,874,https://www.facebook.com/?feed_demo_ad=120233544222050204&h=AQACoLmEMI1wUvWoFEg,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Video 80 - V4",88.09,"Website purchases",4,1707,35,389,56.56,3,29,1410,https://www.facebook.com/?feed_demo_ad=120232272398690204&h=AQBt3VKKbhrhdHefyCM,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Video 80 - V5",63.06,"Website purchases",1,1078,22,197,3.5,3,31,851,https://www.facebook.com/?feed_demo_ad=120232273198700204&h=AQBycoFqaK4sdER9fRM,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Video 80 - V5.1",23.42,,,553,9,89,,4,22,377,https://www.facebook.com/?feed_demo_ad=120232273297990204&h=AQBVEHq13czQe18tf3I,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Video 80 - V5.1",0.3,,,9,,,,2,,7,https://www.facebook.com/?feed_demo_ad=120232273500270204&h=AQAwlRpdErpNqjXWUjg,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Video 56 - S1 - V4",0.04,,,2,,1,,7,,2,https://www.facebook.com/?feed_demo_ad=120216355025520204&h=AQCfox9Vt1X1seF0eRw,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Video 81 - V1",31.2,"Website purchases",2,440,5,91,20.51,3,5,325,https://www.facebook.com/?feed_demo_ad=120232859518760204&h=AQBqSmtQ5Ei7hxTPZFM,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Video 81 - V2",107.6,,,3018,35,779,,4,54,2169,https://www.facebook.com/?feed_demo_ad=120232860148140204&h=AQCdCRUYYq9mCvgnuYE,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Video 81 - V4",80.84,"Website purchases",2,1268,37,378,8.5,5,56,1059,https://www.facebook.com/?feed_demo_ad=120232860851000204&h=AQCTmfLEcLOhy1-VmZs,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Video 81 - V5",30.77,,,712,36,182,,7,49,554,https://www.facebook.com/?feed_demo_ad=120232861242980204&h=AQDOnsSuTK0gDreq7w8,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Image 24 - V4",29.4,,,730,12,,,,,,https://www.facebook.com/?feed_demo_ad=120232862168810204&h=AQD2x0R-WXeLLb0Vbis,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Video 81 - V1",1.16,,,10,,1,,2,,8,https://www.facebook.com/?feed_demo_ad=120232861941780204&h=AQACDzvmrpo969ojZtc,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Image 24 - V4",0.1,,,3,,,,,,,https://www.facebook.com/?feed_demo_ad=120232862444410204&h=AQBNGy4c4rDkiKF-RSk,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Video 43 - V1",58.63,"Website purchases",1,2467,21,391,42.08,2,17,2124,https://www.facebook.com/?feed_demo_ad=120233543889860204&h=AQD0jU0ia780xf9M2zc,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Video 43 - V2",24.25,"Website purchases",1,1100,10,222,7.2,2,7,933,https://www.facebook.com/?feed_demo_ad=120233544128650204&h=AQB6uI26jIcSVf2ySjs,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Video 43 - V2",52.19,"Website purchases",1,2216,15,443,8.7,2,19,1911,https://www.facebook.com/?feed_demo_ad=120233544559070204&h=AQCfp3o6a2yGtcoBLtc,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Video 80 - V1",60.94,"Website purchases",4,1408,13,223,16.5,2,15,1201,https://www.facebook.com/?feed_demo_ad=120232272175100204&h=AQAjArQry5PEgKzfsBA,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Image 25 - V14",29.21,,,629,13,,,,,,https://www.facebook.com/?feed_demo_ad=120233968625430204&h=AQA0x07QL6TnEoTNlkg,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Image 25 - V14",60.31,"Website purchases",1,1160,15,,,,,,https://www.facebook.com/?feed_demo_ad=120233968786000204&h=AQA0W0ch9WwCs4Vqp5w,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Image 27 - V21",33.34,"Website purchases",2,1657,12,,36.56,,,,https://www.facebook.com/?feed_demo_ad=120233968785980204&h=AQDeBBvChcb02kwvLJY,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Image 26 - V1",19.41,,,525,4,,,,,,https://www.facebook.com/?feed_demo_ad=120233968785960204&h=AQAMl7ZHjOR8dMDhtXY,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Image 29 - V4",71.48,"Website purchases",4,1539,23,,48.56,,,,https://www.facebook.com/?feed_demo_ad=120233968785950204&h=AQB3Aoc7aTdzpPosE9o,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Image 28 - V4",41.22,"Website purchases",2,1121,13,,45.17,,,,https://www.facebook.com/?feed_demo_ad=120233968785970204&h=AQAUruqGNtsN8-Psaq4,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Image 28 - V4",23.2,"Website purchases",2,606,11,,4.1,,,,https://www.facebook.com/?feed_demo_ad=120233968684660204&h=AQAwsKPnUgErPX0t0-8,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Image 27 - V21",26.83,,,1135,12,,,,,,https://www.facebook.com/?feed_demo_ad=120233968673610204&h=AQDI5xeGwmEN9LLDyNE,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Video 43 - V1",61.32,"Website purchases",4,2640,27,415,28.41,2,16,2264,https://www.facebook.com/?feed_demo_ad=120233544559090204&h=AQAL7WkAJ90T8MkHirE,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Image 29 - V4",27.53,"Website purchases",1,571,8,,7,,,,https://www.facebook.com/?feed_demo_ad=120233968698080204&h=AQA7HbjZBDQUUxgzTA4,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Image 26 - V1",48.19,"Website purchases",2,1201,14,,73,,,,https://www.facebook.com/?feed_demo_ad=120233968656490204&h=AQDRM_CV_fpUZoUK5f4,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Video 43 - V2",98.78,"Website purchases",1,4207,46,854,180,3,34,3588,https://www.facebook.com/?feed_demo_ad=120233545648170204&h=AQDKjKXXuy_C94zYnpM,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Video 43 - V1",62.57,"Website purchases",1,2963,23,442,8.9,2,18,2571,https://www.facebook.com/?feed_demo_ad=120233545648180204&h=AQCVMtgEx3oywXguFfE,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Video 43 - V1",38.11,"Website purchases",1,1653,13,262,3.75,2,13,1442,https://www.facebook.com/?feed_demo_ad=120233544672430204&h=AQCYyu9QIXD2or6dYI8,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Video 43 - V2",107.33,"Website purchases",7,3921,34,842,100.64,3,39,3394,https://www.facebook.com/?feed_demo_ad=120233544672400204&h=AQASvgqU-J1k8lFit8c,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Video 80 - V2",63.68,"Website purchases",2,1481,79,441,37.03,7,105,1172,https://www.facebook.com/?feed_demo_ad=120232272282480204&h=AQAz7EUInhkjtDSz2vA,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Video 66 - V2",0.03,,,1,,,,3,,1,https://www.facebook.com/?feed_demo_ad=120219939684480204&h=AQC6VInQeTHZ0rmUGPo,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Video 75 - V4",34.1,,,944,3,210,,3,55,818,https://www.facebook.com/?feed_demo_ad=120228034470950204&h=AQC6hySNeg0MhmrV5T0,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Video 79 - V1",102.68,"Website purchases",1,2904,18,605,4,2,40,2519,https://www.facebook.com/?feed_demo_ad=120230885960920204&h=AQAxTOyi9L5V5ipq6u4,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Video 75 - V2",0,,,1,,,,,,,https://www.facebook.com/?feed_demo_ad=120228034688420204&h=AQAeJ8mYIREPXlVXlF0,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Video 26 - S1 - V0 - T2 - G2 - RE 1",0.2,,,12,,3,,3,,12,https://www.facebook.com/?feed_demo_ad=120211962931040204&h=AQBEmAgz-toof01EEc8,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Video 77 - V1",58.38,"Website purchases",1,1349,11,200,4.3,2,26,1187,https://www.facebook.com/?feed_demo_ad=120229770928470204&h=AQBMlSgWjUvyyoYT6Gw,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Video 77 - V5.1",53.94,"Website purchases",3,1738,16,296,25.5,3,68,1668,https://www.facebook.com/?feed_demo_ad=120229772395960204&h=AQAgzuwIGRa7aMjQSJM,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Video 77 - V5",0.03,,,2,,,,1,,1,https://www.facebook.com/?feed_demo_ad=120229772645450204&h=AQBCFmKWm7QXeVd1uyo,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Video 77 - V2",0.12,,,5,,1,,5,1,5,https://www.facebook.com/?feed_demo_ad=120229772645440204&h=AQCmYkEMN4JUvLw8h6Q,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Video 78 - V2",57,,,2186,29,484,,3,31,1950,https://www.facebook.com/?feed_demo_ad=120230513479320204&h=AQD4SFpS2k_2xKf5FjI,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Video 78 - V4",119.13,"Website purchases",6,19379,119,4849,96.63,3,194,16498,https://www.facebook.com/?feed_demo_ad=120230513701610204&h=AQDKKc1nxHfpXRptc60,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Video 78 - V5.1",24.4,,,611,52,208,,10,63,504,https://www.facebook.com/?feed_demo_ad=120230513868380204&h=AQA1IwIwjHIMwoEgwbo,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Video 78 - V4",0.39,,,18,1,4,,3,,14,https://www.facebook.com/?feed_demo_ad=120230514521330204&h=AQD-WX9xaEkWdt4k_9M,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Video 79 - V1",90.14,"Website purchases",4,2013,30,428,61.97,3,63,1756,https://www.facebook.com/?feed_demo_ad=120230885135170204&h=AQDj80m9bfztlA-ZV38,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Video 79 - V2",55.75,"Website purchases",2,1994,36,406,10.01,3,71,1624,https://www.facebook.com/?feed_demo_ad=120230885251700204&h=AQB8FLwDPbGPHefxeaY,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Video 79 - V4",29,,,575,5,103,,3,12,480,https://www.facebook.com/?feed_demo_ad=120230885266250204&h=AQCxQVf0K25nAz5Q-8Q,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Video 79 - V5",24.71,,,441,13,107,,4,28,330,https://www.facebook.com/?feed_demo_ad=120230885399220204&h=AQAY5PFZ6-atzeaSiiE,2025-08-12,2025-08-12
